BIOME_NAME,BIOME_NUM,ISO3,COUNTRY,sum
Deserts & Xeric Shrublands,13.0,SAU,Saudi Arabia,15010.101436602998
"Mediterranean Forests, Woodlands & Scrub",12.0,SAU,Saudi Arabia,0.0
"Temperate Grasslands, Savannas & Shrublands",8.0,SYR,Syria,172504.38617974738
"Mediterranean Forests, Woodlands & Scrub",12.0,SYR,Syria,418731.6120368984
Deserts & Xeric Shrublands,13.0,SYR,Syria,21886.219579297827
Temperate Broadleaf & Mixed Forests,4.0,TUR,Turkey,5235892.327691753
Temperate Conifer Forests,5.0,TUR,Turkey,1512846.4294741575
"Temperate Grasslands, Savannas & Shrublands",8.0,TUR,Turkey,1641776.1319371243
"Mediterranean Forests, Woodlands & Scrub",12.0,TUR,Turkey,4851881.389276303
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,YEM,Yemen,43474.12410123622
Deserts & Xeric Shrublands,13.0,YEM,Yemen,196953.43247049788
Tropical & Subtropical Moist Broadleaf Forests,1.0,IOT,British Indian Ocean Territory,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,MDV,Maldives,0.0
Montane Grasslands & Shrublands,10.0,AFG,Afghanistan,68323.61799900483
Deserts & Xeric Shrublands,13.0,AFG,Afghanistan,644371.2163208503
Temperate Conifer Forests,5.0,AFG,Afghanistan,11690.78112642463
"Temperate Grasslands, Savannas & Shrublands",8.0,AFG,Afghanistan,3233.4454081423855
Tropical & Subtropical Moist Broadleaf Forests,1.0,BGD,Bangladesh,5422135.353568931
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BGD,Bangladesh,5557.39211511277
Tropical & Subtropical Moist Broadleaf Forests,1.0,BTN,Bhutan,2618.757761934333
Tropical & Subtropical Coniferous Forests,3.0,BTN,Bhutan,532.1890216666914
Temperate Broadleaf & Mixed Forests,4.0,BTN,Bhutan,7858.816101071172
Temperate Conifer Forests,5.0,BTN,Bhutan,41.998705056607115
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BTN,Bhutan,29.79880404804301
Montane Grasslands & Shrublands,10.0,BTN,Bhutan,10.385375561523434
Tropical & Subtropical Moist Broadleaf Forests,1.0,IND,India,4.606145195884497E7
Tropical & Subtropical Dry Broadleaf Forests,2.0,IND,India,4.5770916471849345E7
Deserts & Xeric Shrublands,13.0,IND,India,3.903701106887954E7
Tropical & Subtropical Coniferous Forests,3.0,IND,India,247044.7167862994
Temperate Broadleaf & Mixed Forests,4.0,IND,India,289609.57227843127
Temperate Conifer Forests,5.0,IND,India,10086.19102762503
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,IND,India,480080.4493072347
Montane Grasslands & Shrublands,10.0,IND,India,18204.1232394586
Temperate Broadleaf & Mixed Forests,4.0,IRN,Iran,1646386.322980472
Temperate Conifer Forests,5.0,IRN,Iran,216502.8649280144
"Temperate Grasslands, Savannas & Shrublands",8.0,IRN,Iran,506150.6933410355
Deserts & Xeric Shrublands,13.0,IRN,Iran,774864.1414505823
Montane Grasslands & Shrublands,10.0,IRN,Iran,45105.17232742129
Tropical & Subtropical Moist Broadleaf Forests,1.0,LKA,Sri Lanka,840.5354182179798
Tropical & Subtropical Dry Broadleaf Forests,2.0,LKA,Sri Lanka,81201.7798256101
Deserts & Xeric Shrublands,13.0,LKA,Sri Lanka,46699.517815400985
Tropical & Subtropical Moist Broadleaf Forests,1.0,NPL,Nepal,390309.1424193801
Tropical & Subtropical Coniferous Forests,3.0,NPL,Nepal,93637.6324779555
Temperate Broadleaf & Mixed Forests,4.0,NPL,Nepal,99472.55710797083
Temperate Conifer Forests,5.0,NPL,Nepal,16341.782316987052
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,NPL,Nepal,1181634.1849219357
Montane Grasslands & Shrublands,10.0,NPL,Nepal,1079.3946089510555
Tropical & Subtropical Moist Broadleaf Forests,1.0,PAK,Pakistan,0.6510348571777342
Temperate Conifer Forests,5.0,PAK,Pakistan,676195.0536797931
Montane Grasslands & Shrublands,10.0,PAK,Pakistan,47434.16776952067
Deserts & Xeric Shrublands,13.0,PAK,Pakistan,1.616710600448602E7
Tropical & Subtropical Coniferous Forests,3.0,PAK,Pakistan,94376.86547552279
Temperate Broadleaf & Mixed Forests,4.0,PAK,Pakistan,22891.543705298533
Tropical & Subtropical Moist Broadleaf Forests,1.0,CXR,Christmas Island,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,CCK,Cocos Islands,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,TLS,East Timor,45657.542176137445
Tropical & Subtropical Moist Broadleaf Forests,1.0,BRN,Brunei,241.55103882666393
Tropical & Subtropical Moist Broadleaf Forests,1.0,SGP,Singapore,123.84078313675238
Tropical & Subtropical Moist Broadleaf Forests,1.0,S--,Spratly islands,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,P--,Paracel Islands,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,IDN,Indonesia,6976091.866595128
Tropical & Subtropical Dry Broadleaf Forests,2.0,IDN,Indonesia,601789.8354603791
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,IDN,Indonesia,25411.876786535748
Montane Grasslands & Shrublands,10.0,IDN,Indonesia,3.0325877868652342
Tropical & Subtropical Coniferous Forests,3.0,IDN,Indonesia,619.6703519143728
Tropical & Subtropical Moist Broadleaf Forests,1.0,KHM,Cambodia,1995746.8473293853
Tropical & Subtropical Dry Broadleaf Forests,2.0,KHM,Cambodia,3141409.7788821217
Tropical & Subtropical Moist Broadleaf Forests,1.0,LAO,Laos,485761.3443743971
Tropical & Subtropical Dry Broadleaf Forests,2.0,LAO,Laos,722637.7262753211
Tropical & Subtropical Moist Broadleaf Forests,1.0,MMR,Myanmar,8247530.337988729
Tropical & Subtropical Coniferous Forests,3.0,MMR,Myanmar,8.849915061537793
Tropical & Subtropical Dry Broadleaf Forests,2.0,MMR,Myanmar,1672416.8264103124
Temperate Broadleaf & Mixed Forests,4.0,MMR,Myanmar,214.35523932303659
Temperate Conifer Forests,5.0,MMR,Myanmar,106.36894797459
Montane Grasslands & Shrublands,10.0,MMR,Myanmar,0.23750755004882812
Tropical & Subtropical Moist Broadleaf Forests,1.0,MYS,Malaysia,262811.2448554151
Montane Grasslands & Shrublands,10.0,MYS,Malaysia,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,MYS,Malaysia,0.0
Montane Grasslands & Shrublands,10.0,MYS,Malaysia,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,PHL,Philippines,2396195.1406074767
Tropical & Subtropical Coniferous Forests,3.0,PHL,Philippines,14172.469990055231
Tropical & Subtropical Moist Broadleaf Forests,1.0,THA,Thailand,4139399.1150191873
Tropical & Subtropical Dry Broadleaf Forests,2.0,THA,Thailand,1.144170217972604E7
Tropical & Subtropical Moist Broadleaf Forests,1.0,VNM,Vietnam,2674845.746260759
Tropical & Subtropical Dry Broadleaf Forests,2.0,VNM,Vietnam,1369990.3103068818
Tropical & Subtropical Moist Broadleaf Forests,1.0,GNQ,Equatorial Guinea,0.8041680236816406
Tropical & Subtropical Moist Broadleaf Forests,1.0,STP,Sao Tome and Principe,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,AGO,Angola,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,AGO,Angola,156.2357339039763
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,AGO,Angola,2401388.5038971854
Montane Grasslands & Shrublands,10.0,AGO,Angola,154220.396589875
Deserts & Xeric Shrublands,13.0,AGO,Angola,39880.582010805956
Tropical & Subtropical Moist Broadleaf Forests,1.0,COD,Democratic Republic of the Congo,617971.4281022897
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,COD,Democratic Republic of the Congo,1950268.550981178
Montane Grasslands & Shrublands,10.0,COD,Democratic Republic of the Congo,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,CAF,Central African Republic,9248.556486058593
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,CAF,Central African Republic,196508.8480897932
Tropical & Subtropical Moist Broadleaf Forests,1.0,COG,Republic of Congo,963.5169946320428
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,COG,Republic of Congo,123775.3322192058
Tropical & Subtropical Moist Broadleaf Forests,1.0,CMR,Cameroon,83036.84638841402
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,CMR,Cameroon,1834971.0962429773
Tropical & Subtropical Moist Broadleaf Forests,1.0,GAB,Gabon,41.1769723022461
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GAB,Gabon,704.6683270935056
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,TCD,Chad,5172391.531666393
Deserts & Xeric Shrublands,13.0,TCD,Chad,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,COM,Comoros,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,MYT,Mayotte,0.6978776123046876
Tropical & Subtropical Moist Broadleaf Forests,1.0,MUS,Mauritius,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,REU,Reunion,0.0
Deserts & Xeric Shrublands,13.0,DJI,Djibouti,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,BDI,Burundi,334312.24024975585
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BDI,Burundi,72200.49688384398
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ERI,Eritrea,43766.714045142086
Montane Grasslands & Shrublands,10.0,ERI,Eritrea,168382.46233947307
Deserts & Xeric Shrublands,13.0,ERI,Eritrea,200.04165791894036
Tropical & Subtropical Moist Broadleaf Forests,1.0,ETH,Ethiopia,939987.4635055538
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ETH,Ethiopia,3507541.140622153
Montane Grasslands & Shrublands,10.0,ETH,Ethiopia,1.0117730938199503E7
Deserts & Xeric Shrublands,13.0,ETH,Ethiopia,825411.0628036216
Tropical & Subtropical Moist Broadleaf Forests,1.0,KEN,Kenya,2148304.150050611
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,KEN,Kenya,3397264.715158133
Tropical & Subtropical Moist Broadleaf Forests,1.0,KEN,Kenya,128.32345519828047
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,KEN,Kenya,128.32345519828047
Montane Grasslands & Shrublands,10.0,KEN,Kenya,9298.054492367582
Tropical & Subtropical Moist Broadleaf Forests,1.0,MDG,Madagascar,992897.2366391029
Tropical & Subtropical Dry Broadleaf Forests,2.0,MDG,Madagascar,529210.404926958
Montane Grasslands & Shrublands,10.0,MDG,Madagascar,22453.16935731125
Deserts & Xeric Shrublands,13.0,MDG,Madagascar,348564.61547110265
Tropical & Subtropical Moist Broadleaf Forests,1.0,MWI,Malawi,321.22748561906417
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,MWI,Malawi,2194924.5684386
Montane Grasslands & Shrublands,10.0,MWI,Malawi,8719.676004242283
Tropical & Subtropical Moist Broadleaf Forests,1.0,MOZ,Mozambique,627585.2121935176
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,MOZ,Mozambique,3017691.794134348
Montane Grasslands & Shrublands,10.0,MOZ,Mozambique,49722.87116606168
Tropical & Subtropical Moist Broadleaf Forests,1.0,RWA,Rwanda,628966.4975675206
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,RWA,Rwanda,267064.3610424272
Montane Grasslands & Shrublands,10.0,RWA,Rwanda,24.996537517185605
Tropical & Subtropical Moist Broadleaf Forests,1.0,SYC,Seychelles,0.0
Deserts & Xeric Shrublands,13.0,SYC,Seychelles,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,SOM,Somalia,469603.0441908138
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SOM,Somalia,449161.0063126155
Deserts & Xeric Shrublands,13.0,SOM,Somalia,918.7099234830011
Deserts & Xeric Shrublands,13.0,ATF,French Southern Territories,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,TZA,Tanzania,388597.99681779527
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,TZA,Tanzania,1.241016794406091E7
Montane Grasslands & Shrublands,10.0,TZA,Tanzania,212622.991511206
Tropical & Subtropical Moist Broadleaf Forests,1.0,UGA,Uganda,578128.28892341
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,UGA,Uganda,4808158.295631372
Montane Grasslands & Shrublands,10.0,UGA,Uganda,6.641323217007503
Tropical & Subtropical Dry Broadleaf Forests,2.0,ZMB,Zambia,13038.119904462423
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ZMB,Zambia,3868972.992992347
Montane Grasslands & Shrublands,10.0,ZMB,Zambia,91.03553359209829
Tropical & Subtropical Moist Broadleaf Forests,1.0,ZWE,Zimbabwe,2745.8593230910055
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ZWE,Zimbabwe,4331400.090067398
Montane Grasslands & Shrublands,10.0,ZWE,Zimbabwe,67861.92063916646
Deserts & Xeric Shrublands,13.0,ZWE,Zimbabwe,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,CPV,Cape Verde,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BFA,Burkina Faso,3779548.5127765015
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GMB,Gambia,260739.2143234294
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GNB,Guinea-Bissau,36302.18651591592
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SEN,Senegal,2556866.870145482
Tropical & Subtropical Moist Broadleaf Forests,1.0,BEN,Benin,2706.576701807845
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BEN,Benin,1608860.819595152
Tropical & Subtropical Moist Broadleaf Forests,1.0,CIV,Côte d'Ivoire,239748.32109075354
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,CIV,Côte d'Ivoire,938501.785433427
Tropical & Subtropical Moist Broadleaf Forests,1.0,GHA,Ghana,132581.75237562033
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GHA,Ghana,2608139.059220651
Tropical & Subtropical Moist Broadleaf Forests,1.0,GIN,Guinea,34526.59370108133
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GIN,Guinea,283532.7997422286
Tropical & Subtropical Moist Broadleaf Forests,1.0,LBR,Liberia,578.7740388057214
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,LBR,Liberia,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,MLI,Mali,4664956.478699706
Deserts & Xeric Shrublands,13.0,MLI,Mali,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,MRT,Mauritania,11416.575030704495
Deserts & Xeric Shrublands,13.0,MRT,Mauritania,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,NER,Niger,201476.8671532151
Deserts & Xeric Shrublands,13.0,NER,Niger,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,NGA,Nigeria,204740.1713167232
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,NGA,Nigeria,2.3531171521743808E7
Montane Grasslands & Shrublands,10.0,NGA,Nigeria,308781.1256962895
"Temperate Grasslands, Savannas & Shrublands",8.0,SHN,Saint Helena,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SHN,Saint Helena,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,SLE,Sierra Leone,15016.321472049769
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SLE,Sierra Leone,4456.701298947182
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,TGO,Togo,1097197.3732770423
Tropical & Subtropical Moist Broadleaf Forests,1.0,TGO,Togo,7014.772579370523
"Mediterranean Forests, Woodlands & Scrub",12.0,DZA,Algeria,1236826.9310354423
Deserts & Xeric Shrublands,13.0,DZA,Algeria,0.294997021484375
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,DZA,Algeria,0.0
Temperate Conifer Forests,5.0,DZA,Algeria,146072.6605131221
"Mediterranean Forests, Woodlands & Scrub",12.0,EGY,Egypt,163899.08241483744
Deserts & Xeric Shrublands,13.0,EGY,Egypt,284602.9453205618
"Mediterranean Forests, Woodlands & Scrub",12.0,ESH,Western Sahara,0.0
Deserts & Xeric Shrublands,13.0,ESH,Western Sahara,0.0
Deserts & Xeric Shrublands,13.0,LBY,Libya,0.0
"Mediterranean Forests, Woodlands & Scrub",12.0,LBY,Libya,20076.889896712433
Temperate Conifer Forests,5.0,MAR,Morocco,95350.40560796352
Montane Grasslands & Shrublands,10.0,MAR,Morocco,2613.7814561910086
"Mediterranean Forests, Woodlands & Scrub",12.0,MAR,Morocco,2763981.5734700863
Deserts & Xeric Shrublands,13.0,MAR,Morocco,9.704499407958982
Tropical & Subtropical Moist Broadleaf Forests,1.0,SDN,Sudan,10194.764264909452
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SDN,Sudan,1.269053544659319E7
Montane Grasslands & Shrublands,10.0,SDN,Sudan,0.0
Deserts & Xeric Shrublands,13.0,SDN,Sudan,42187.54881190463
Temperate Conifer Forests,5.0,TUN,Tunisia,83341.9184843456
"Mediterranean Forests, Woodlands & Scrub",12.0,TUN,Tunisia,422271.16669182264
Deserts & Xeric Shrublands,13.0,TUN,Tunisia,0.19650641793045343
Deserts & Xeric Shrublands,13.0,BWA,Botswana,5538.202318560331
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BWA,Botswana,177552.66811802002
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,LSO,Lesotho,67963.5059860343
Montane Grasslands & Shrublands,10.0,LSO,Lesotho,166921.9007501918
Deserts & Xeric Shrublands,13.0,NAM,Namibia,10882.26702963681
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,NAM,Namibia,209646.9707467955
Tropical & Subtropical Moist Broadleaf Forests,1.0,SWZ,Swaziland,30819.895529266836
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SWZ,Swaziland,64133.27660169849
Montane Grasslands & Shrublands,10.0,SWZ,Swaziland,8667.709988623412
Tropical & Subtropical Moist Broadleaf Forests,1.0,ZAF,South Africa,186008.4240900909
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ZAF,South Africa,1208740.7151510864
Montane Grasslands & Shrublands,10.0,ZAF,South Africa,3686702.922178856
"Mediterranean Forests, Woodlands & Scrub",12.0,ZAF,South Africa,1104933.2629135046
Deserts & Xeric Shrublands,13.0,ZAF,South Africa,384033.64150481997
Temperate Broadleaf & Mixed Forests,4.0,BLR,Belarus,5661247.665373977
Temperate Broadleaf & Mixed Forests,4.0,HUN,Hungary,4571986.963007798
Temperate Broadleaf & Mixed Forests,4.0,BGR,Bulgaria,3651814.4833107237
"Mediterranean Forests, Woodlands & Scrub",12.0,BGR,Bulgaria,406.2434780928555
"Temperate Grasslands, Savannas & Shrublands",8.0,BGR,Bulgaria,44576.165912845485
Temperate Broadleaf & Mixed Forests,4.0,CZE,Czech Republic,2649545.6443381384
Temperate Conifer Forests,5.0,CZE,Czech Republic,2592.8955026356616
Temperate Broadleaf & Mixed Forests,4.0,MDA,Moldova,1344045.6905389626
"Temperate Grasslands, Savannas & Shrublands",8.0,MDA,Moldova,520485.23933032725
Temperate Broadleaf & Mixed Forests,4.0,POL,Poland,1.1732840513694996E7
Temperate Conifer Forests,5.0,POL,Poland,175010.29270518982
Temperate Broadleaf & Mixed Forests,4.0,ROU,Romania,5845867.001403512
Temperate Conifer Forests,5.0,ROU,Romania,79139.32164453599
"Temperate Grasslands, Savannas & Shrublands",8.0,ROU,Romania,1598999.3000777825
Temperate Broadleaf & Mixed Forests,4.0,RUS,Russia,2.9191541300974686E7
"Temperate Grasslands, Savannas & Shrublands",8.0,RUS,Russia,5.089485507992081E7
Temperate Conifer Forests,5.0,RUS,Russia,110945.75300652871
Montane Grasslands & Shrublands,10.0,RUS,Russia,310.11938248901356
Deserts & Xeric Shrublands,13.0,RUS,Russia,58991.651911423796
Temperate Broadleaf & Mixed Forests,4.0,SVK,Slovakia,1243982.1572190337
Temperate Conifer Forests,5.0,SVK,Slovakia,93871.21814998273
Temperate Broadleaf & Mixed Forests,4.0,UKR,Ukraine,1.4894175616609411E7
Temperate Conifer Forests,5.0,UKR,Ukraine,422389.9595785297
"Temperate Grasslands, Savannas & Shrublands",8.0,UKR,Ukraine,1.7314577909042556E7
Temperate Broadleaf & Mixed Forests,4.0,GGY,Guernsey,185.65731015483578
Temperate Broadleaf & Mixed Forests,4.0,IMN,Isle of Man,6428.904064585291
Temperate Broadleaf & Mixed Forests,4.0,JEY,Jersey,3402.119706272207
Temperate Broadleaf & Mixed Forests,4.0,BEL,Belgium,902540.4760398461
Temperate Broadleaf & Mixed Forests,4.0,LUX,Luxembourg,51480.38955368578
Temperate Broadleaf & Mixed Forests,4.0,NLD,Netherlands,882351.656670266
"Mediterranean Forests, Woodlands & Scrub",12.0,MCO,Monaco,1.1048539001464843
Temperate Broadleaf & Mixed Forests,4.0,AUT,Austria,1193309.4472812673
Temperate Conifer Forests,5.0,AUT,Austria,47652.02807070229
Temperate Broadleaf & Mixed Forests,4.0,CHE,Switzerland,262287.49448003934
Temperate Conifer Forests,5.0,CHE,Switzerland,8908.406250741918
Temperate Broadleaf & Mixed Forests,4.0,DEU,Germany,1.2067984640437586E7
Temperate Conifer Forests,5.0,DEU,Germany,385.8108789306882
Temperate Broadleaf & Mixed Forests,4.0,FRA,France,1.6744203778842965E7
"Mediterranean Forests, Woodlands & Scrub",12.0,FRA,France,569262.6682842991
Temperate Conifer Forests,5.0,FRA,France,9777.408242444384
Temperate Broadleaf & Mixed Forests,4.0,LIE,Liechtenstein,518.1337012434439
Temperate Conifer Forests,5.0,LIE,Liechtenstein,35.08027535103594
Temperate Broadleaf & Mixed Forests,4.0,IRL,Ireland,410352.19700826483
"Temperate Grasslands, Savannas & Shrublands",8.0,FRO,Faroe Islands,0.0
Temperate Broadleaf & Mixed Forests,4.0,ALA,Åland,5923.337764980583
Temperate Broadleaf & Mixed Forests,4.0,DNK,Denmark,2057916.965588365
