BIOME_NAME,BIOME_NUM,ISO3,COUNTRY,sum
Deserts & Xeric Shrublands,13.0,SAU,Saudi Arabia,15015.440205568866
"Mediterranean Forests, Woodlands & Scrub",12.0,SAU,Saudi Arabia,0.0
"Temperate Grasslands, Savannas & Shrublands",8.0,SYR,Syria,172470.15660673875
"Mediterranean Forests, Woodlands & Scrub",12.0,SYR,Syria,418831.6334867202
Deserts & Xeric Shrublands,13.0,SYR,Syria,21927.586269214597
Temperate Broadleaf & Mixed Forests,4.0,TUR,Turkey,5236040.648484131
Temperate Conifer Forests,5.0,TUR,Turkey,1512820.063799414
"Temperate Grasslands, Savannas & Shrublands",8.0,TUR,Turkey,1641651.912506465
"Mediterranean Forests, Woodlands & Scrub",12.0,TUR,Turkey,4851962.25332411
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,YEM,Yemen,43458.56371613484
Deserts & Xeric Shrublands,13.0,YEM,Yemen,196897.98473691873
Tropical & Subtropical Moist Broadleaf Forests,1.0,IOT,British Indian Ocean Territory,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,MDV,Maldives,0.0
Montane Grasslands & Shrublands,10.0,AFG,Afghanistan,68296.56012544218
Deserts & Xeric Shrublands,13.0,AFG,Afghanistan,644755.8172929741
Temperate Conifer Forests,5.0,AFG,Afghanistan,11676.946258911157
"Temperate Grasslands, Savannas & Shrublands",8.0,AFG,Afghanistan,3226.2193240981715
Tropical & Subtropical Moist Broadleaf Forests,1.0,BGD,Bangladesh,5421968.192945611
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BGD,Bangladesh,5558.495018667237
Tropical & Subtropical Moist Broadleaf Forests,1.0,BTN,Bhutan,2625.9856396219084
Tropical & Subtropical Coniferous Forests,3.0,BTN,Bhutan,528.1612469845759
Temperate Broadleaf & Mixed Forests,4.0,BTN,Bhutan,7858.98655984691
Temperate Conifer Forests,5.0,BTN,Bhutan,39.00064960901598
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BTN,Bhutan,29.757659857824027
Montane Grasslands & Shrublands,10.0,BTN,Bhutan,10.62326685180664
Tropical & Subtropical Moist Broadleaf Forests,1.0,IND,India,4.606065418119338E7
Tropical & Subtropical Dry Broadleaf Forests,2.0,IND,India,4.577109043803717E7
Deserts & Xeric Shrublands,13.0,IND,India,3.903711541718092E7
Tropical & Subtropical Coniferous Forests,3.0,IND,India,247054.77083550033
Temperate Broadleaf & Mixed Forests,4.0,IND,India,289531.69139487186
Temperate Conifer Forests,5.0,IND,India,10081.784302414357
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,IND,India,480155.21772734396
Montane Grasslands & Shrublands,10.0,IND,India,18231.185271232658
Temperate Broadleaf & Mixed Forests,4.0,IRN,Iran,1646480.163968499
Temperate Conifer Forests,5.0,IRN,Iran,216521.44730907283
"Temperate Grasslands, Savannas & Shrublands",8.0,IRN,Iran,506073.06189632387
Deserts & Xeric Shrublands,13.0,IRN,Iran,774921.2829937064
Montane Grasslands & Shrublands,10.0,IRN,Iran,45087.021607105635
Tropical & Subtropical Moist Broadleaf Forests,1.0,LKA,Sri Lanka,845.2358966239722
Tropical & Subtropical Dry Broadleaf Forests,2.0,LKA,Sri Lanka,81270.7497202163
Deserts & Xeric Shrublands,13.0,LKA,Sri Lanka,46708.444149885836
Tropical & Subtropical Moist Broadleaf Forests,1.0,NPL,Nepal,390182.79679040046
Tropical & Subtropical Coniferous Forests,3.0,NPL,Nepal,93634.91483360165
Temperate Broadleaf & Mixed Forests,4.0,NPL,Nepal,99474.37053625753
Temperate Conifer Forests,5.0,NPL,Nepal,16337.314107346492
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,NPL,Nepal,1181604.7559742013
Montane Grasslands & Shrublands,10.0,NPL,Nepal,1083.010577331663
Tropical & Subtropical Moist Broadleaf Forests,1.0,PAK,Pakistan,0.6510351013183593
Temperate Conifer Forests,5.0,PAK,Pakistan,676243.662653312
Montane Grasslands & Shrublands,10.0,PAK,Pakistan,47435.341280802284
Deserts & Xeric Shrublands,13.0,PAK,Pakistan,1.616686645631989E7
Tropical & Subtropical Coniferous Forests,3.0,PAK,Pakistan,94389.29518118264
Temperate Broadleaf & Mixed Forests,4.0,PAK,Pakistan,22887.26822072381
Tropical & Subtropical Moist Broadleaf Forests,1.0,CXR,Christmas Island,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,CCK,Cocos Islands,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,TLS,East Timor,45619.202004180785
Tropical & Subtropical Moist Broadleaf Forests,1.0,BRN,Brunei,242.20111714429513
Tropical & Subtropical Moist Broadleaf Forests,1.0,SGP,Singapore,120.7902257420916
Tropical & Subtropical Moist Broadleaf Forests,1.0,S--,Spratly islands,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,P--,Paracel Islands,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,IDN,Indonesia,6976331.232020856
Tropical & Subtropical Dry Broadleaf Forests,2.0,IDN,Indonesia,601771.70782252
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,IDN,Indonesia,25391.398829578273
Montane Grasslands & Shrublands,10.0,IDN,Indonesia,2.76510269165039
Tropical & Subtropical Coniferous Forests,3.0,IDN,Indonesia,620.6951578290618
Tropical & Subtropical Moist Broadleaf Forests,1.0,KHM,Cambodia,1995625.519358724
Tropical & Subtropical Dry Broadleaf Forests,2.0,KHM,Cambodia,3141427.038358069
Tropical & Subtropical Moist Broadleaf Forests,1.0,LAO,Laos,485923.80682393047
Tropical & Subtropical Dry Broadleaf Forests,2.0,LAO,Laos,722610.5180405172
Tropical & Subtropical Moist Broadleaf Forests,1.0,MMR,Myanmar,8247471.708033344
Tropical & Subtropical Coniferous Forests,3.0,MMR,Myanmar,8.998090177408846
Tropical & Subtropical Dry Broadleaf Forests,2.0,MMR,Myanmar,1672325.9298327623
Temperate Broadleaf & Mixed Forests,4.0,MMR,Myanmar,215.54579773545132
Temperate Conifer Forests,5.0,MMR,Myanmar,105.18174047731893
Montane Grasslands & Shrublands,10.0,MMR,Myanmar,0.31664640502929686
Tropical & Subtropical Moist Broadleaf Forests,1.0,MYS,Malaysia,262846.82459956635
Montane Grasslands & Shrublands,10.0,MYS,Malaysia,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,MYS,Malaysia,0.0
Montane Grasslands & Shrublands,10.0,MYS,Malaysia,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,PHL,Philippines,2395766.3529134174
Tropical & Subtropical Coniferous Forests,3.0,PHL,Philippines,14189.93979484082
Tropical & Subtropical Moist Broadleaf Forests,1.0,THA,Thailand,4139068.7879434405
Tropical & Subtropical Dry Broadleaf Forests,2.0,THA,Thailand,1.1441497462944806E7
Tropical & Subtropical Moist Broadleaf Forests,1.0,VNM,Vietnam,2674840.3103654054
Tropical & Subtropical Dry Broadleaf Forests,2.0,VNM,Vietnam,1370117.6690477834
Tropical & Subtropical Moist Broadleaf Forests,1.0,GNQ,Equatorial Guinea,0.9828719665527347
Tropical & Subtropical Moist Broadleaf Forests,1.0,STP,Sao Tome and Principe,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,AGO,Angola,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,AGO,Angola,158.72601067648478
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,AGO,Angola,2401020.557605663
Montane Grasslands & Shrublands,10.0,AGO,Angola,154181.00115720544
Deserts & Xeric Shrublands,13.0,AGO,Angola,39903.213648130004
Tropical & Subtropical Moist Broadleaf Forests,1.0,COD,Democratic Republic of the Congo,618107.1163431416
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,COD,Democratic Republic of the Congo,1950295.6329993384
Montane Grasslands & Shrublands,10.0,COD,Democratic Republic of the Congo,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,CAF,Central African Republic,9227.630162130503
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,CAF,Central African Republic,196509.87952805698
Tropical & Subtropical Moist Broadleaf Forests,1.0,COG,Republic of Congo,959.4662593384502
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,COG,Republic of Congo,123782.53449191517
Tropical & Subtropical Moist Broadleaf Forests,1.0,CMR,Cameroon,83021.79990667592
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,CMR,Cameroon,1834711.0905785968
Tropical & Subtropical Moist Broadleaf Forests,1.0,GAB,Gabon,41.98127474365238
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GAB,Gabon,705.0257560241708
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,TCD,Chad,5172144.131030198
Deserts & Xeric Shrublands,13.0,TCD,Chad,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,COM,Comoros,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,MYT,Mayotte,0.5234083190917969
Tropical & Subtropical Moist Broadleaf Forests,1.0,MUS,Mauritius,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,REU,Reunion,0.0
Deserts & Xeric Shrublands,13.0,DJI,Djibouti,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,BDI,Burundi,334382.21326503035
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BDI,Burundi,72205.32406020362
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ERI,Eritrea,43768.83676005584
Montane Grasslands & Shrublands,10.0,ERI,Eritrea,168394.58420329625
Deserts & Xeric Shrublands,13.0,ERI,Eritrea,200.79990744810786
Tropical & Subtropical Moist Broadleaf Forests,1.0,ETH,Ethiopia,939955.449025009
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ETH,Ethiopia,3507319.473894486
Montane Grasslands & Shrublands,10.0,ETH,Ethiopia,1.0117686966976002E7
Deserts & Xeric Shrublands,13.0,ETH,Ethiopia,825389.9630135966
Tropical & Subtropical Moist Broadleaf Forests,1.0,KEN,Kenya,2148245.0721671353
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,KEN,Kenya,3397459.563104676
Tropical & Subtropical Moist Broadleaf Forests,1.0,KEN,Kenya,129.91660524387763
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,KEN,Kenya,129.91660524387763
Montane Grasslands & Shrublands,10.0,KEN,Kenya,9322.179552505346
Tropical & Subtropical Moist Broadleaf Forests,1.0,MDG,Madagascar,992805.4344317864
Tropical & Subtropical Dry Broadleaf Forests,2.0,MDG,Madagascar,529164.0390709181
Montane Grasslands & Shrublands,10.0,MDG,Madagascar,22465.685441270998
Deserts & Xeric Shrublands,13.0,MDG,Madagascar,348602.3453637378
Tropical & Subtropical Moist Broadleaf Forests,1.0,MWI,Malawi,321.23766681077973
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,MWI,Malawi,2194990.9869971056
Montane Grasslands & Shrublands,10.0,MWI,Malawi,8722.426057885776
Tropical & Subtropical Moist Broadleaf Forests,1.0,MOZ,Mozambique,627597.9184493502
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,MOZ,Mozambique,3017221.9402240883
Montane Grasslands & Shrublands,10.0,MOZ,Mozambique,49710.839923387044
Tropical & Subtropical Moist Broadleaf Forests,1.0,RWA,Rwanda,628893.9689115793
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,RWA,Rwanda,267081.1205074233
Montane Grasslands & Shrublands,10.0,RWA,Rwanda,24.53180620270375
Tropical & Subtropical Moist Broadleaf Forests,1.0,SYC,Seychelles,0.0
Deserts & Xeric Shrublands,13.0,SYC,Seychelles,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,SOM,Somalia,469611.587005555
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SOM,Somalia,449047.9737134305
Deserts & Xeric Shrublands,13.0,SOM,Somalia,924.0199024867158
Deserts & Xeric Shrublands,13.0,ATF,French Southern Territories,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,TZA,Tanzania,388530.1013282179
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,TZA,Tanzania,1.2409812181590332E7
Montane Grasslands & Shrublands,10.0,TZA,Tanzania,212553.19150406338
Tropical & Subtropical Moist Broadleaf Forests,1.0,UGA,Uganda,578280.730072556
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,UGA,Uganda,4808107.525272513
Montane Grasslands & Shrublands,10.0,UGA,Uganda,6.536879514686736
Tropical & Subtropical Dry Broadleaf Forests,2.0,ZMB,Zambia,13039.674389422264
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ZMB,Zambia,3869094.080634871
Montane Grasslands & Shrublands,10.0,ZMB,Zambia,90.27421939967773
Tropical & Subtropical Moist Broadleaf Forests,1.0,ZWE,Zimbabwe,2730.095834908655
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ZWE,Zimbabwe,4330721.127022651
Montane Grasslands & Shrublands,10.0,ZWE,Zimbabwe,67914.24654754126
Deserts & Xeric Shrublands,13.0,ZWE,Zimbabwe,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,CPV,Cape Verde,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BFA,Burkina Faso,3779554.3940118067
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GMB,Gambia,260779.9090526132
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GNB,Guinea-Bissau,36328.404996103585
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SEN,Senegal,2556859.478663659
Tropical & Subtropical Moist Broadleaf Forests,1.0,BEN,Benin,2702.132116987376
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BEN,Benin,1609035.1007121666
Tropical & Subtropical Moist Broadleaf Forests,1.0,CIV,Côte d'Ivoire,239669.9192942726
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,CIV,Côte d'Ivoire,938607.6696063732
Tropical & Subtropical Moist Broadleaf Forests,1.0,GHA,Ghana,132661.67954117496
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GHA,Ghana,2607861.4609071133
Tropical & Subtropical Moist Broadleaf Forests,1.0,GIN,Guinea,34497.236852508315
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GIN,Guinea,283461.48874553456
Tropical & Subtropical Moist Broadleaf Forests,1.0,LBR,Liberia,575.6388125962926
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,LBR,Liberia,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,MLI,Mali,4665383.30070405
Deserts & Xeric Shrublands,13.0,MLI,Mali,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,MRT,Mauritania,11411.57603722533
Deserts & Xeric Shrublands,13.0,MRT,Mauritania,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,NER,Niger,201551.10255865767
Deserts & Xeric Shrublands,13.0,NER,Niger,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,NGA,Nigeria,204791.0118765309
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,NGA,Nigeria,2.3532041435573235E7
Montane Grasslands & Shrublands,10.0,NGA,Nigeria,308644.80652249826
"Temperate Grasslands, Savannas & Shrublands",8.0,SHN,Saint Helena,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SHN,Saint Helena,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,SLE,Sierra Leone,14999.284791675389
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SLE,Sierra Leone,4453.212294106369
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,TGO,Togo,1097107.8613419188
Tropical & Subtropical Moist Broadleaf Forests,1.0,TGO,Togo,7023.56236557966
"Mediterranean Forests, Woodlands & Scrub",12.0,DZA,Algeria,1236759.2245046801
Deserts & Xeric Shrublands,13.0,DZA,Algeria,0.3687460144042969
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,DZA,Algeria,0.0
Temperate Conifer Forests,5.0,DZA,Algeria,146019.73273256668
"Mediterranean Forests, Woodlands & Scrub",12.0,EGY,Egypt,164112.82944350468
Deserts & Xeric Shrublands,13.0,EGY,Egypt,284355.21953322005
"Mediterranean Forests, Woodlands & Scrub",12.0,ESH,Western Sahara,0.0
Deserts & Xeric Shrublands,13.0,ESH,Western Sahara,0.0
Deserts & Xeric Shrublands,13.0,LBY,Libya,0.0
"Mediterranean Forests, Woodlands & Scrub",12.0,LBY,Libya,20103.34764969026
Temperate Conifer Forests,5.0,MAR,Morocco,95349.48946949656
Montane Grasslands & Shrublands,10.0,MAR,Morocco,2607.7690316305593
"Mediterranean Forests, Woodlands & Scrub",12.0,MAR,Morocco,2763980.308261689
Deserts & Xeric Shrublands,13.0,MAR,Morocco,10.015815820312499
Tropical & Subtropical Moist Broadleaf Forests,1.0,SDN,Sudan,10207.334772551778
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SDN,Sudan,1.2690833761434011E7
Montane Grasslands & Shrublands,10.0,SDN,Sudan,0.0
Deserts & Xeric Shrublands,13.0,SDN,Sudan,42171.68890789276
Temperate Conifer Forests,5.0,TUN,Tunisia,83321.48781763228
"Mediterranean Forests, Woodlands & Scrub",12.0,TUN,Tunisia,422246.3708271412
Deserts & Xeric Shrublands,13.0,TUN,Tunisia,0.2079312890625
Deserts & Xeric Shrublands,13.0,BWA,Botswana,5524.702305105936
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BWA,Botswana,177583.9533327487
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,LSO,Lesotho,67984.42473469571
Montane Grasslands & Shrublands,10.0,LSO,Lesotho,166911.53787318783
Deserts & Xeric Shrublands,13.0,NAM,Namibia,10912.331092195729
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,NAM,Namibia,209586.59658742792
Tropical & Subtropical Moist Broadleaf Forests,1.0,SWZ,Swaziland,30818.392742107466
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SWZ,Swaziland,64105.919601463065
Montane Grasslands & Shrublands,10.0,SWZ,Swaziland,8661.06200069229
Tropical & Subtropical Moist Broadleaf Forests,1.0,ZAF,South Africa,186033.55974296623
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ZAF,South Africa,1208832.9988042025
Montane Grasslands & Shrublands,10.0,ZAF,South Africa,3686698.7725974596
"Mediterranean Forests, Woodlands & Scrub",12.0,ZAF,South Africa,1104826.500733753
Deserts & Xeric Shrublands,13.0,ZAF,South Africa,384024.8810309243
Temperate Broadleaf & Mixed Forests,4.0,BLR,Belarus,5661268.67154269
Temperate Broadleaf & Mixed Forests,4.0,HUN,Hungary,4571991.67228755
Temperate Broadleaf & Mixed Forests,4.0,BGR,Bulgaria,3652192.897678522
"Mediterranean Forests, Woodlands & Scrub",12.0,BGR,Bulgaria,406.47767933584385
"Temperate Grasslands, Savannas & Shrublands",8.0,BGR,Bulgaria,44573.97892808887
Temperate Broadleaf & Mixed Forests,4.0,CZE,Czech Republic,2649621.3682223954
Temperate Conifer Forests,5.0,CZE,Czech Republic,2581.7115672111063
Temperate Broadleaf & Mixed Forests,4.0,MDA,Moldova,1344029.103902407
"Temperate Grasslands, Savannas & Shrublands",8.0,MDA,Moldova,520460.113443625
Temperate Broadleaf & Mixed Forests,4.0,POL,Poland,1.1732849180719508E7
Temperate Conifer Forests,5.0,POL,Poland,175037.93880698684
Temperate Broadleaf & Mixed Forests,4.0,ROU,Romania,5845868.74622807
Temperate Conifer Forests,5.0,ROU,Romania,79092.38171658541
"Temperate Grasslands, Savannas & Shrublands",8.0,ROU,Romania,1598998.9790696555
Temperate Broadleaf & Mixed Forests,4.0,RUS,Russia,2.9192183766475618E7
"Temperate Grasslands, Savannas & Shrublands",8.0,RUS,Russia,5.089508923220568E7
Temperate Conifer Forests,5.0,RUS,Russia,110950.8381675062
Montane Grasslands & Shrublands,10.0,RUS,Russia,308.80520293579195
Deserts & Xeric Shrublands,13.0,RUS,Russia,59032.286745067046
Temperate Broadleaf & Mixed Forests,4.0,SVK,Slovakia,1243912.1709551308
Temperate Conifer Forests,5.0,SVK,Slovakia,93862.86387504854
Temperate Broadleaf & Mixed Forests,4.0,UKR,Ukraine,1.4893936175203823E7
Temperate Conifer Forests,5.0,UKR,Ukraine,422429.80580244074
"Temperate Grasslands, Savannas & Shrublands",8.0,UKR,Ukraine,1.7314376431084756E7
Temperate Broadleaf & Mixed Forests,4.0,GGY,Guernsey,185.5379576192229
Temperate Broadleaf & Mixed Forests,4.0,IMN,Isle of Man,6431.94910583206
Temperate Broadleaf & Mixed Forests,4.0,JEY,Jersey,3408.865845429466
Temperate Broadleaf & Mixed Forests,4.0,BEL,Belgium,902434.4720900783
Temperate Broadleaf & Mixed Forests,4.0,LUX,Luxembourg,51516.86712316339
Temperate Broadleaf & Mixed Forests,4.0,NLD,Netherlands,882094.1465827175
"Mediterranean Forests, Woodlands & Scrub",12.0,MCO,Monaco,0.8449325500488282
Temperate Broadleaf & Mixed Forests,4.0,AUT,Austria,1193277.5955016816
Temperate Conifer Forests,5.0,AUT,Austria,47648.57949981454
Temperate Broadleaf & Mixed Forests,4.0,CHE,Switzerland,262312.224380064
Temperate Conifer Forests,5.0,CHE,Switzerland,8931.440310939497
Temperate Broadleaf & Mixed Forests,4.0,DEU,Germany,1.2067494684148377E7
Temperate Conifer Forests,5.0,DEU,Germany,386.01210110305976
Temperate Broadleaf & Mixed Forests,4.0,FRA,France,1.6744268660628509E7
"Mediterranean Forests, Woodlands & Scrub",12.0,FRA,France,569269.2673371024
Temperate Conifer Forests,5.0,FRA,France,9774.847356610366
Temperate Broadleaf & Mixed Forests,4.0,LIE,Liechtenstein,518.2258249374826
Temperate Conifer Forests,5.0,LIE,Liechtenstein,33.72093836411432
Temperate Broadleaf & Mixed Forests,4.0,IRL,Ireland,410347.5869846019
"Temperate Grasslands, Savannas & Shrublands",8.0,FRO,Faroe Islands,0.0
Temperate Broadleaf & Mixed Forests,4.0,ALA,Åland,5921.617838932013
